tweet_id,emotion,author,content
1753451102,surprise,scribblegurl,some of my new followers are pretty cool peeps; check 'em out.
1753451247,happiness,forthepaparazzi,Happy mothers day!
1753451363,happiness,MicahforReal,Living my life
1753451375,happiness,ceceliafindorff,"Photo: thelovelybones: I SPY JONAS BROTHERS AND DEMI LOVATO OMG D: Ahhh yea, 3d movie premire  http://tumblr.com/xbb1qyx0e"
1753451397,happiness,ezrabutler,@sageeb you say the nicest things.
1753451488,happiness,andreeqng,"@adamjackson With McDonald's promoting the McCafe (similar to Starbucks), we may soon see McSmoothies (like Jamba Juice) next"
1753451625,happiness,karmadillo,@timdifford ohhh beautiful place. You on hols? Go steady on the mead!
1753451907,sadness,feistyfrogg,can't believe the weekend is over already!  Where does the time go?  Had a nice day with the fam. today.  Mum had a good day too.
1753451986,happiness,scribblegurl,some of my new followers are pretty cool tweeps; check 'em out.
1753452188,happiness,brianjshoopman,@catsinthetree Listened to Eyes on Fire and enjoyed it.  Thanks
1753452216,surprise,saysthegirl,I love @therealsavannah! Thank you SO much for saying &quot;hi to Jenn &amp; Laura&quot; yesterday in Arcadia! My friend Shannon surprised me w/the vid
1753452448,sadness,Olshk,is working it out allll day long.
1753452469,happiness,kaylaaleeann,Just finished filming for the day  another fun day on the set! Hahaha!
1753452546,happiness,forthepaparazzi,Happy moms day
1753452640,happiness,fumblies,those secondary school cooking lessons came to good use today. I made shepherd's pie for my mama.
1753452832,happiness,faulko1,@tracysummers04 Im pleased hun
1753453007,happiness,dmuth,"I'm seeing quite a few proto-furries here, now that I think of it.  #acen"
1753453015,happiness,purplelyna,@chearn73 thank you  make sure u read the groups description to better understand this project
1753465959,happiness,lotusheartbreak,@devyra  do you know if anyone from the believers never die tour is going on warped? i know  i can't wait haha
1753466025,happiness,NajiahYahya,@KhairulHulk @SyamMasri supporting superfly all the way
1753466163,happiness,nichelady,"@rkuang i know, right? i'm super-excited - i told y'all this is the busiest time of year for me"
1753466210,happiness,DawnofOURnight,Hey! Let's Follow each other! Wouldn't that just be awesome!?
1753466342,surprise,chinlovesyou,@nicnicole nah i followed them first then they followed me. i think 12-306 overnight is pretty good
1753466350,happiness,taii_vuitton,happy mother's dayy!!! to me andd the rest of the fabulous mommy's out there
1753466444,happiness,Misslissa78,brendon thinks i'm lame..but i'm just drunk!
1753466453,sadness,GedeonN,Deathstar destroys Starship Enterprice http://bit.ly/2agcTh Can't get enough of this video  #starwars #startrek
1753466547,happiness,Quimo,@BB517 OMJ my sister brought Coldstone cupcakes today instead of a cake to celebrate bdays in family and I was so excited taking pics
1753466612,happiness,grinpeace,i can't wait. 2 more days till happiness.
1753466613,happiness,Validaaa,Haha. I just won a $1000 bet. I settled for $100.  Not bad.
1753466709,happiness,waynemaw,finally bought my new house
1753466774,happiness,XGraceStAcKX,about to have some cake for my sister's birthday
1753466952,happiness,shiemonopirate,@solidmetalsnake that movie is awesome!
1753466969,happiness,happy_jan,"Yes, I am"
1753467101,happiness,celinehlbk,@ShanteRowlandd so how is the most wonderful mommy in the world doing?
1753467378,happiness,broken_beauty,Its sunday morning and birds are chirping. Hoping for the best and praying that its the best.
1753467547,sadness,HelloLizzi,@Hanster7705 ahhahahaha ARIYAN  i want to listen to that now  i used up bandwidth by downloading a hamish and andy podcast
1753467624,sadness,Sion71,"@ExtremeAnnette I can't seem to find it, can you send it to me again please  oh and tag it too lol"
1753467812,surprise,omgitscath,dice watching Heroes again.  http://plurk.com/p/svhvh
1753467825,happiness,fjkeogh,"@ALOliver You've got to have standards Alice otherwise were would we be ,,,,,? you got to enjoy life it's what life is for"
1753468063,happiness,immoral_angeluk,"is going to get her ass in gear, have some brekkie then make a start on the kitchen! woo! BBQ later too  Good times"
1753468548,happiness,Quimo,@Oreosandcheese That's a great idea
1753468593,happiness,SexxiTinker,ok im about to passs out. tonight was lovely  buenas noches mi gente.. tomorrow we shall party it up again!
1753468604,sadness,Gemleo25,"@Jae878 oh yes, i ave never orderd from there, a lil funny at first to do so, i will check it our ta"
1753468635,happiness,spiller2,@ALOliver I am!  going on a hike today!
1753468643,surprise,nicktheowl,"@karmadillo You are very, very good. Why didn't I think of that?"
1753468813,happiness,LexiePixie,"@Natalie_Brown Thank you so much Natalie, hope u are well"
1753468918,happiness,mzmezz,Made a bomb and it blew in my mouth!..just made the best F*ing dinner!
1753469046,happiness,Kathrynjoy25,"Ps Brian just announced his message title, &quot;what is in you will flow from you&quot; My friend replied &quot;cheescake??&quot; Ha!"
1753469181,happiness,DaveCallum,@okneil welcome home wherever that may be
1753481434,happiness,PaigeInFlorida,"@Neil_Duckett GREAT pic!  How fun!  Love food and wine festivals...well, beer fests too"
1753481487,happiness,thewildjoker,@Mummyofmany Jesus heals
1753481795,happiness,Tigstweet,"Toasted Baked Bean Sandwiches and red wine, a perfect  sunday night dinner combination"
1753481875,happiness,JanicaTe,@Orch1d: i really adore your K-POPPED site ! http://k-popped.com/ haha
1753481876,surprise,smaaz,Join the biggest and bestest group on facebook  http://bit.ly/cDrbt
1753482054,happiness,xxlaurenbeexx,@JessMcFlyxxx gdgd well i better go and get ready for work :| haha have fun tonight  x x
1753482292,happiness,Eganaholic,@MichelleCorydon Thanks!
1753482418,sadness,dillala,"looking for my sister on facebook, miss you yani"
1753482471,happiness,humerfred,@jadeofjades www.youtube.com/watch?v=CyJvgnP9-vA sowwwwyy! U girls make me twisted all time
1753482611,happiness,TiwuRayie,@AdistaKim I was going to hidden-file it and you're thinking about youtube? SO NOTT! Lol. Hey put the phone down and more swimming
1753482692,happiness,JungleDudette,@lilbumbles Happy Mother's Day to the only mother I have on my list!
1753482856,happiness,BexMyxHero,"Watching Rugrats  anndd Tweeting, of course!"
1753483141,happiness,sarasizzle,@halden2714 Thank you!
1753483145,happiness,LEYIAY,"@Tiaantjee BTW: Does it offend you, yeah? - We are rockstars. Pretty ok."
1753483154,happiness,Caldeia,Good morning   http://bit.ly/Tjvhv
1753483536,happiness,zaneology,"@vincenthofmann  Yes. But, Cute AND Predictable works for you..."
1753483734,happiness,jeanninesioco,@heartbomb haha i do! that was my fave san-x character. that's rirakkuma.
1753484071,happiness,M_G1,Morning all  Up and at the washing machine already!! Going to mum and dads house to get the house ready for wedding day...busy busy busy
1753484115,sadness,emdiddy,"Trying to sleep, watching CNN and thinking about todays meeting at work...Best Buy 24/7 in my life, oh well.. whatever pays the alcohol"
1753484164,happiness,NoPantsDance,@gcrush thank YOU!! You guys did awesome things for my blog tonight  so grateful!!
1753484264,happiness,nowamunkie,@Sharmi A pretty black top with flowers in pink hues
1753484525,surprise,JessMcFlyxxx,@xxlaurenbeexx thanks  have fun at work lol xxx
1753484687,happiness,ctdhs,Someone just admitted to having a crush on me.. That's cool
1753484969,happiness,Maykats,@Mrjaydeeone thanks for the add  I'll try again signing in later when I get home. If still no such luck then I'll email someone
1753485156,surprise,JesssEdwards,"&quot;somebody calls you, and you answer quite slowly, a girl with kaleidoscope eyes&quot;     yeah, im normal."
1753485383,happiness,RaeMacP,is at work...gettin paid to sit on my arse as there are no guests down yet!! mum is comin up after  eexcited
1753485398,happiness,pootiechang,"@duck_ily Thanks for coming out, cuz"
1753485408,happiness,ithinkifarted,i learnt something new today
1753485673,surprise,rajkarnik,"@Lanulahbelle thankfully, no  why are you still up??"
1753498085,happiness,ragemanchoo82,"@angryfaggot, Whered you end up going? I stayed in &amp; watched SNL, one of the funnier shows theyve done this season."
1753498142,surprise,LydiaStack,mmmmm my hair smells guuud.  the wonders of &quot;pantien&quot; ;D
1753498230,surprise,fjkeogh,@ALOliver i bet they did  some people have no ideia or standards  have a lovely time the pair of you
1753498234,surprise,joshwhacker,@jalenrose Cavs has the easier route than Denver.
1753498357,happiness,emilylagrange,@PeteMoring Well it's nice to 'see' you. Have a great day and tweet again soon
1753498396,happiness,natsnapper,@Thea_Smith glad the zoo was fun and you had a great mothers day hun
1753498704,surprise,Quimo,@BB517 Well I will send out an email and you all can pick your fave cake and ice cream flavor  and the &quot;cup&quot; part is belgian chocolate
1753498920,happiness,takemebythehand,Good morning everyone  It's a nice day #iloveitwhen the sun is shining. And now I'm going to write some stuff
1753498936,happiness,samanthacoxon,@bradiewebbstack every time you write a tweet the always make me smile  just had to let you no
1753498952,happiness,mmla40,@sarahnd for nearly a month!!  So exciting
1753499237,surprise,ShinsPearl,@anjelfich yay! You're on twitter!
1753499262,surprise,johndurcan,Found controls for left hand people like me on twitterrific. Excellent
1753499281,happiness,255rachel,"@bradiewebbstack i had had a baked dinner yummy  cant wait for new short stack tv, what kind of dips shall it be?"
1753499736,happiness,Dplanet,Was quite amusing watching Pangaea sing &quot;F*** Killah Priest!&quot; I guess he won't be featuring on their album
1753500019,happiness,Lifestyle_gifts,@ShannonCleary1 sounds like a perfect way to spend a sunday evening. Enjoy
1753500035,happiness,SpringSpring,"Yesterday was AWESOME ! Sunny day, best friends, good food &amp; tons of fun - what more could you ask for ?"
1753500069,sadness,gutt3r,... sorry GPGMail
1753500505,happiness,FluffySnowball,"Dear journal, i had sex with earl tonight. It was the most amazing thirty seconds of my life!"
1753500627,happiness,rayannefox,"had a cracking night last night, don't think i've ever laughed so much  nice, lazy day today woop!"
1753500942,happiness,TAVOBLACKWALLIN,just got eminem tix for friday
1753500944,happiness,toririchardson,@chrisaston Woo hoo!! Congratulations
1753501023,sadness,taluta,@AshantiGirl HELLOOO!!! How are you?? Gosh I miss seeing you around. Thought of you last night when I had some amarula
1753501328,happiness,susimoo,"@ukcatalogue fabulous combination till A. It arrives, B. The bill comes! Fun chatting to you. Have a good Sunday!"
1753501353,happiness,hollow_af,up and at work im ina good mood
1753501431,sadness,Steolicious,@JoyVBehar Iï¿½m sorry for that
1753501529,surprise,iththi,@Maxsy seriously?? link plzz
1753501772,sadness,vocd,everybody needs some time on thier own  Guns N Roses x ? http://blip.fm/~5z5kz
1753501802,happiness,welshblue78,"Is up, coffee in hand with laminate floor to lay then Footy to watch and play, living the dream"
1753515748,happiness,LoveJunkie,@jaztwitta welcome home babe!
1753516095,happiness,aussyaa,@ChieriNagase 120mm films usually handled at Fuji  Oh I met a girl at San Diego. Kwento soon. I miss youuu!
1753516216,happiness,toririchardson,"Fab wedding yesterday, feet still sore from dancing so must be a good sign. V glad to wake up in my own bed this morning"
1753516268,happiness,Lassam,@Catboy_Dubai Enjoy sounds idyllic AND Geordiebird has lost her bikini...perfect holiday!
1753516272,happiness,miamakopa,is back at home...had a great day  http://plurk.com/p/svkc8
1753516408,happiness,SamyChristin,........ Lala.. Little girl! I love these new songs!  @HiPPiEHO Iï¿½ve answered u ^^ Love to all you freaky twitter guys ;D
1753516468,happiness,jmarr0688,man only thing i would chng about vegas is those british boys wayyyy to hot
1753516572,happiness,MelanieFresh27,"Roast was yummy, I think mum was impressed!!!"
1753516640,happiness,mariairina,I love being in charge
1753516760,surprise,Alifeurd,"First surprise birthday ever, best night I've had in a damn long time!"
1753516806,happiness,mel2ndchances,"barely awake, eating breakfast.. marathon morning!   Good luck to all the racers, and happy Mother's Day!"
1753517092,happiness,crunchybunny,@FindingCeej hala! you're finally here
1753517097,happiness,jqrd,"@punnie I don't use it, but I heard that PowerShell is nice"
1753517310,happiness,ChreeesDunn,I think im becoming obsessed with MGMT- kids  &lt;3
1753517342,happiness,sez101,its ok @samcarterrules saw u with joey thought u looked interesting like the same things on  #SanctuarySunday
1753517370,surprise,817jpb,Ooopps over slept. Is it really 10am? Best get up then and get my shizzle in gear
1753517374,happiness,tirzaroemokoy,i dyed my hair back to super black again!
1753517444,happiness,soozeekyoo,Tiesto in Vicky Park - how excellent
1753517471,surprise,kazzie,had the BEST Italian meal EVER last night! twas godly! i thinks we may get our kitty cat today
1753517522,surprise,sharajacinto,"Just came back from my first city rooftop party  Man, even when you're next to THE New Yorker Bldg, it still gets pretty windy up there."
1753517547,happiness,Recamel,@TheSUPERGIRL Extremely excited! i'm 15 days behind you
1753517604,happiness,therealchloe,watching merlin omg he is cute
1753517684,sadness,mandagoforth,@greggrunberg just showin some love to ya. and i'm really gonna miss Greg Beeman's directing next season. ya'll's commentaries r so funny
